Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,POS Eligble,"Spread Table
1, 4 = Part A
3 = Part B
5 = Part D"
63575,JP#HSI  RP2301C,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0HYX5,30/01/2023,,,,,,,Y,,,,,1
63581,JP#HSI  RP2303K,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0HYW7,30/03/2023,,,,,,,Y,,,,,1
63582,JP#HSI  RP2304L,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0HYV9,27/04/2023,,,,,,,Y,,,,,1
63595,VT#PINANRP2211A,Callable Bull/Bear Contracts,,"5,000",,CH1174931886,24/11/2022,,,,,,,Y,,,,,1
63603,JP#HSTECRP2303B,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0HYT3,30/03/2023,,,,,,,Y,,,,,1
63643,JP#MTUANRP2303C,Callable Bull/Bear Contracts,,"5,000",,NLJPMSP0FMT2,10/03/2023,,,,,,,Y,,,,,1
63658,SG#C OVSRP2307A,Callable Bull/Bear Contracts,,"2,500",,,31/07/2023,,,,,,,Y,,,,,1
63676,SG#HSI  RP2304Y,Callable Bull/Bear Contracts,,"10,000",,,27/04/2023,,,,,,,Y,,,,,1
63677,SG#HSI  RP2304Z,Callable Bull/Bear Contracts,,"10,000",,,27/04/2023,,,,,,,Y,,,,,1
63678,SG#HSI  RP2304A,Callable Bull/Bear Contracts,,"10,000",,,27/04/2023,,,,,,,Y,,,,,1
63679,SG#HSI  RP2305B,Callable Bull/Bear Contracts,,"10,000",,,30/05/2023,,,,,,,Y,,,,,1
63694,CS#CSHCLRP2212A,Callable Bull/Bear Contracts,,"2,500",,CH1151818023,29/12/2022,,,,,,,Y,,,,,1
63704,SG#CGSH RP2306A,Callable Bull/Bear Contracts,,"5,000",,,30/06/2023,,,,,,,Y,,,,,1
63739,BP#ALIBARP2311B,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK152R8,29/11/2023,,,,,,,Y,,,,,1
63747,BI#HSI  RP2302R,Callable Bull/Bear Contracts,,"10,000",,HK0000870870,27/02/2023,,,,,,,Y,,,,,1
63758,UB#ANTASRP2301A,Callable Bull/Bear Contracts,,"20,000",,CH1179123596,20/01/2023,,,,,,,Y,,,,,1
63795,CS#HSI  RP2212Y,Callable Bull/Bear Contracts,,"10,000",,CH1195357608,29/12/2022,,,,,,,Y,,,,,1
63797,CS#HSI  RP2212Z,Callable Bull/Bear Contracts,,"10,000",,CH1195357616,29/12/2022,,,,,,,Y,,,,,1
63853,HS#HSI  RP2212A,Callable Bull/Bear Contracts,,"10,000",,HK0000871035,29/12/2022,,,,,,,Y,,,,,1
63854,HS#HSI  RP2212B,Callable Bull/Bear Contracts,,"10,000",,HK0000871043,29/12/2022,,,,,,,Y,,,,,1
63857,MS#TENCTRP2306A,Callable Bull/Bear Contracts,,"5,000",,,30/06/2023,,,,,,,Y,,,,,1
63858,MS#TENCTRP2304A,Callable Bull/Bear Contracts,,"5,000",,,28/04/2023,,,,,,,Y,,,,,1
63862,MS#TENCTRC2306B,Callable Bull/Bear Contracts,,"5,000",,,30/06/2023,,,,,,,Y,,,,,1
63863,MS#TENCTRC2306C,Callable Bull/Bear Contracts,,"5,000",,,30/06/2023,,,,,,,Y,,,,,1
63868,MS#ALIBARP2305A,Callable Bull/Bear Contracts,,"10,000",,,31/05/2023,,,,,,,Y,,,,,1
63869,MS#ALIBARP2303A,Callable Bull/Bear Contracts,,"10,000",,,31/03/2023,,,,,,,Y,,,,,1
63872,VT#PINANRC2304C,Callable Bull/Bear Contracts,,"5,000",,CH1197375855,12/04/2023,,,,,,,Y,,,,,1
63877,VT#HSI  RP2211T,Callable Bull/Bear Contracts,,"10,000",,CH1197375996,29/11/2022,,,,,,,Y,,,,,1
63891,SG#MTUANRC2302H,Callable Bull/Bear Contracts,,"5,000",,,28/02/2023,,,,,,,Y,,,,,1
63892,SG#MTUANRC2304H,Callable Bull/Bear Contracts,,"5,000",,,28/04/2023,,,,,,,Y,,,,,1
63893,SG#SUNY RP2212E,Callable Bull/Bear Contracts,,"5,000",,,30/12/2022,,,,,,,Y,,,,,1
63910,UB#ALIBARP2304F,Callable Bull/Bear Contracts,,"10,000",,CH1194089764,06/04/2023,,,,,,,Y,,,,,1
63919,UB#HSI  RP2302C,Callable Bull/Bear Contracts,,"10,000",,CH1194091208,27/02/2023,,,,,,,Y,,,,,1
63925,UB#GCL  RP2305B,Callable Bull/Bear Contracts,,"10,000",,CH1194089954,05/05/2023,,,,,,,Y,,,,,1
63955,UB#HSI  RP2302D,Callable Bull/Bear Contracts,,"10,000",,CH1194091224,27/02/2023,,,,,,,Y,,,,,1
63956,BP#TENCTRP2211Z,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK13SE1,29/11/2022,,,,,,,Y,,,,,1
63957,UB#HSI  RP2302E,Callable Bull/Bear Contracts,,"10,000",,CH1194091232,27/02/2023,,,,,,,Y,,,,,1
63960,UB#TENCTRC2307A,Callable Bull/Bear Contracts,,"5,000",,CH1194089822,21/07/2023,,,,,,,Y,,,,,1
63961,BP#TENCTRP2211A,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK13SF8,29/11/2022,,,,,,,Y,,,,,1
63964,UB#TENCTRC2308A,Callable Bull/Bear Contracts,,"5,000",,CH1194089863,31/08/2023,,,,,,,Y,,,,,1
63971,SG#GEELYRP2304B,Callable Bull/Bear Contracts,,"5,000",,,21/04/2023,,,,,,,Y,,,,,1
63981,SG#BYD  RP2307A,Callable Bull/Bear Contracts,,"25,000",,,31/07/2023,,,,,,,Y,,,,,1
64012,SG#HSI  RP2301S,Callable Bull/Bear Contracts,,"10,000",,,30/01/2023,,,,,,,Y,,,,,1
64014,SG#HSI  RP2304B,Callable Bull/Bear Contracts,,"10,000",,,27/04/2023,,,,,,,Y,,,,,1
64031,GS#TENCTRC2312E,Callable Bull/Bear Contracts,,"5,000",,,27/12/2023,,,,,,,Y,,,,,1
64032,GS#PINANRC2311A,Callable Bull/Bear Contracts,,"5,000",,,23/11/2023,,,,,,,Y,,,,,1
64033,UB#GW MCRP2211A,Callable Bull/Bear Contracts,,"5,000",,CH1153541607,09/11/2022,,,,,,,Y,,,,,1
64035,JP#MTUANRC2304G,Callable Bull/Bear Contracts,,"5,000",,NLJPMSP0GHP8,14/04/2023,,,,,,,Y,,,,,1
64036,UB#HSCEIRP2211A,Callable Bull/Bear Contracts,,"10,000",,CH1153541508,29/11/2022,,,,,,,Y,,,,,1
64038,GS#PINANRP2305A,Callable Bull/Bear Contracts,,"5,000",,,25/05/2023,,,,,,,Y,,,,,1
64044,GS#GW MCRP2312A,Callable Bull/Bear Contracts,,"2,500",,,28/12/2023,,,,,,,Y,,,,,1
64051,JP#HSI  RP2304M,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0HZS2,27/04/2023,,,,,,,Y,,,,,1
64066,CS#HKEX RP2210H,Callable Bull/Bear Contracts,,"5,000",,CH1161795591,28/10/2022,,,,,,,Y,,,,,1
64103,HS#SMIC RC2212B,Callable Bull/Bear Contracts,,"2,500",,HK0000843919,30/12/2022,,,,,,,Y,,,,,1
64106,CS#TENCTRP2210V,Callable Bull/Bear Contracts,,"5,000",,CH1161795690,28/10/2022,,,,,,,Y,,,,,1
64119,CS#TENCTRP2210W,Callable Bull/Bear Contracts,,"5,000",,CH1161795708,28/10/2022,,,,,,,Y,,,,,1
64123,GJ#HSI  RP2212C,Callable Bull/Bear Contracts,,"10,000",,HK0000871282,29/12/2022,,,,,,,Y,,,,,1
64167,CS#HSI  RP2212C,Callable Bull/Bear Contracts,,"10,000",,CH1195357889,29/12/2022,,,,,,,Y,,,,,1
64168,CS#HSI  RP2301C,Callable Bull/Bear Contracts,,"10,000",,CH1195357897,30/01/2023,,,,,,,Y,,,,,1
64181,CS#AIA  RP2305A,Callable Bull/Bear Contracts,,"2,000",,CH1195357970,04/05/2023,,,,,,,Y,,,,,1
64194,BP#TENCTRP2212P,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK12ZE8,29/12/2022,,,,,,,Y,,,,,1
64197,UB#TENCTRC2307B,Callable Bull/Bear Contracts,,"5,000",,CH1208385265,12/07/2023,,,,,,,Y,,,,,1
64198,UB#TENCTRC2307C,Callable Bull/Bear Contracts,,"5,000",,CH1208391610,18/07/2023,,,,,,,Y,,,,,1
64203,UB#PINANRC2311A,Callable Bull/Bear Contracts,,"5,000",,CH1208385158,29/11/2023,,,,,,,Y,,,,,1
64219,VT#TENCTRP2210E,Callable Bull/Bear Contracts,,"5,000",,CH1163232189,28/10/2022,,,,,,,Y,,,,,1
64227,UB#XIAMIRP2304A,Callable Bull/Bear Contracts,,"2,000",,CH1208385091,20/04/2023,,,,,,,Y,,,,,1
64230,UB#GW MCRP2304A,Callable Bull/Bear Contracts,,"2,500",,CH1208385190,14/04/2023,,,,,,,Y,,,,,1
64241,BI#MTUANRC2304E,Callable Bull/Bear Contracts,,"5,000",,HK0000844024,28/04/2023,,,,,,,Y,,,,,1
64244,UB#HSI  RP2302K,Callable Bull/Bear Contracts,,"10,000",,CH1208398482,27/02/2023,,,,,,,Y,,,,,1
64248,VT#HSTECRP2301B,Callable Bull/Bear Contracts,,"10,000",,CH1197376085,30/01/2023,,,,,,,Y,,,,,1
64249,BI#XIAMIRP2212N,Callable Bull/Bear Contracts,,"10,000",,HK0000844081,30/12/2022,,,,,,,Y,,,,,1
64252,UB#CNOOCRP2307A,Callable Bull/Bear Contracts,,"10,000",,CH1188934033,25/07/2023,,,,,,,Y,,,,,1
64254,VT#XIAMIRP2301B,Callable Bull/Bear Contracts,,"2,000",,CH1197376473,30/01/2023,,,,,,,Y,,,,,1
64260,VT#GW MCRP2303A,Callable Bull/Bear Contracts,,"2,500",,CH1197376507,17/03/2023,,,,,,,Y,,,,,1
64278,BP#HSI  RP2301G,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK15319,30/01/2023,,,,,,,Y,,,,,1
64279,BP#HSI  RP2301H,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK15327,30/01/2023,,,,,,,Y,,,,,1
64303,VT#KUASORP2212A,Callable Bull/Bear Contracts,,"1,000",,CH1163232643,30/12/2022,,,,,,,Y,,,,,1
64305,SG#TENCTRC2308C,Callable Bull/Bear Contracts,,"5,000",,,31/08/2023,,,,,,,Y,,,,,1
64318,SG#GW MCRP2303A,Callable Bull/Bear Contracts,,"2,500",,,31/03/2023,,,,,,,Y,,,,,1
64343,JP#GEELYRC2306A,Callable Bull/Bear Contracts,,"50,000",,NLJPMSP0GI74,23/06/2023,,,,,,,Y,,,,,1
64350,JP#CMB  RP2305B,Callable Bull/Bear Contracts,,"5,000",,NLJPMSP0H575,12/05/2023,,,,,,,Y,,,,,1
64355,JP#WUXI RP2305A,Callable Bull/Bear Contracts,,"5,000",,NLJPMSP0H591,12/05/2023,,,,,,,Y,,,,,1
64358,GS#AIA  RP2308A,Callable Bull/Bear Contracts,,"2,000",,,16/08/2023,,,,,,,Y,,,,,1
64359,GS#TENCTRC2312F,Callable Bull/Bear Contracts,,"5,000",,,21/12/2023,,,,,,,Y,,,,,1
64360,GS#ALIBARP2310B,Callable Bull/Bear Contracts,,"10,000",,,18/10/2023,,,,,,,Y,,,,,1
64362,GS#XIAMIRP2307A,Callable Bull/Bear Contracts,,"2,000",,,20/07/2023,,,,,,,Y,,,,,1
64365,JP#KUASORP2212C,Callable Bull/Bear Contracts,,"1,000",,NLJPMSP0FNK9,16/12/2022,,,,,,,Y,,,,,1
64367,GS#TENCTRC2312G,Callable Bull/Bear Contracts,,"5,000",,,22/12/2023,,,,,,,Y,,,,,1
64368,JP#HSBC RP2302C,Callable Bull/Bear Contracts,,"4,000",,NLJPMSP0FNJ1,10/02/2023,,,,,,,Y,,,,,1
64374,JP#TENCTRP2301B,Callable Bull/Bear Contracts,,"5,000",,NLJPMSP0FNI3,13/01/2023,,,,,,,Y,,,,,1
64377,JP#TENCTRP2212D,Callable Bull/Bear Contracts,,"5,000",,NLJPMSP0FNG7,16/12/2022,,,,,,,Y,,,,,1
64382,HS#HSI  RP2212F,Callable Bull/Bear Contracts,,"10,000",,HK0000871357,29/12/2022,,,,,,,Y,,,,,1
64387,HS#AIA  RP2306A,Callable Bull/Bear Contracts,,"2,000",,HK0000871407,30/06/2023,,,,,,,Y,,,,,1
64394,HS#XIAMIRP2306A,Callable Bull/Bear Contracts,,"10,000",,HK0000871456,30/06/2023,,,,,,,Y,,,,,1
64399,HS#PINANRP2307A,Callable Bull/Bear Contracts,,"5,000",,HK0000872579,31/07/2023,,,,,,,Y,,,,,1
64400,HS#C MOBRC2306C,Callable Bull/Bear Contracts,,"5,000",,HK0000872587,30/06/2023,,,,,,,Y,,,,,1
64452,UB#HKEX RP2211C,Callable Bull/Bear Contracts,,"5,000",,CH1162845437,10/11/2022,,,,,,,Y,,,,,1
64457,CS#BYD  RC2212W,Callable Bull/Bear Contracts,,"25,000",,CH1167487151,29/12/2022,,,,,,,Y,,,,,1
64458,HS#HSI  RP2212H,Callable Bull/Bear Contracts,,"10,000",,HK0000872603,29/12/2022,,,,,,,Y,,,,,1
64460,HS#CCB  RC2309B,Callable Bull/Bear Contracts,,"10,000",,HK0000872611,29/09/2023,,,,,,,Y,,,,,1
64467,UB#KUASORP2211A,Callable Bull/Bear Contracts,,"10,000",,CH1162845387,17/11/2022,,,,,,,Y,,,,,1
64484,CS#CCB  RP2305A,Callable Bull/Bear Contracts,,"10,000",,CH1195358168,30/05/2023,,,,,,,Y,,,,,1
64485,CS#HSI  RP2301G,Callable Bull/Bear Contracts,,"10,000",,CH1195358176,30/01/2023,,,,,,,Y,,,,,1
64493,UB#CGSH RP2302A,Callable Bull/Bear Contracts,,"10,000",,CH1179131615,20/02/2023,,,,,,,Y,,,,,1
64496,UB#TENCTRP2212L,Callable Bull/Bear Contracts,,"5,000",,CH1162845270,06/12/2022,,,,,,,Y,,,,,1
64500,UB#GEELYRP2310A,Callable Bull/Bear Contracts,,"5,000",,CH1208380225,20/10/2023,,,,,,,Y,,,,,1
64505,UB#TENCTRP2211I,Callable Bull/Bear Contracts,,"5,000",,CH1162845312,29/11/2022,,,,,,,Y,,,,,1
64511,CS#WUXI RC2212G,Callable Bull/Bear Contracts,,"5,000",,CH1167487193,29/12/2022,,,,,,,Y,,,,,1
64516,UB#HKEX RP2306C,Callable Bull/Bear Contracts,,"5,000",,CH1208380266,19/06/2023,,,,,,,Y,,,,,1
64522,UB#HSCEIRP2301A,Callable Bull/Bear Contracts,,"10,000",,CH1208380209,30/01/2023,,,,,,,Y,,,,,1
64527,UB#HSBC RP2306A,Callable Bull/Bear Contracts,,"4,000",,CH1208380183,26/06/2023,,,,,,,Y,,,,,1
64535,SG#AIA  RP2303E,Callable Bull/Bear Contracts,,"2,000",,,31/03/2023,,,,,,,Y,,,,,1
64547,SG#PINANRP2303A,Callable Bull/Bear Contracts,,"5,000",,,31/03/2023,,,,,,,Y,,,,,1
64552,CS#MTUANRC2302J,Callable Bull/Bear Contracts,,"5,000",,CH1167487227,27/02/2023,,,,,,,Y,,,,,1
64557,SG#HSI  RP2212E,Callable Bull/Bear Contracts,,"10,000",,,29/12/2022,,,,,,,Y,,,,,1
64558,SG#HSI  RP2305C,Callable Bull/Bear Contracts,,"10,000",,,30/05/2023,,,,,,,Y,,,,,1
64574,CS#MTUANRC2302K,Callable Bull/Bear Contracts,,"5,000",,CH1167487235,27/02/2023,,,,,,,Y,,,,,1
64575,VT#HSI  RP2211W,Callable Bull/Bear Contracts,,"10,000",,CH1197382158,29/11/2022,,,,,,,Y,,,,,1
64578,VT#AIA  RP2303B,Callable Bull/Bear Contracts,,"2,000",,CH1197382166,24/03/2023,,,,,,,Y,,,,,1
64587,BP#HKEX RP2311F,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK153D6,29/11/2023,,,,,,,Y,,,,,1
64602,JP#ALIBARP2304D,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0H6D8,14/04/2023,,,,,,,Y,,,,,1
64635,BI#JDCOMRP2303B,Callable Bull/Bear Contracts,,"2,500",,HK0000873031,31/03/2023,,,,,,,Y,,,,,1
64667,SG#TENCTRP2211E,Callable Bull/Bear Contracts,,"5,000",,,30/11/2022,,,,,,,Y,,,,,1
64675,HS#XIAMIRP2303A,Callable Bull/Bear Contracts,,"10,000",,HK0000844131,24/03/2023,,,,,,,Y,,,,,1
64686,GS#TENCTRP2212M,Callable Bull/Bear Contracts,,"5,000",,,13/12/2022,,,,,,,Y,,,,,1
64687,GS#TENCTRP2212N,Callable Bull/Bear Contracts,,"5,000",,,14/12/2022,,,,,,,Y,,,,,1
64688,GS#TENCTRP2212O,Callable Bull/Bear Contracts,,"5,000",,,15/12/2022,,,,,,,Y,,,,,1
64689,GS#TENCTRP2211A,Callable Bull/Bear Contracts,,"5,000",,,10/11/2022,,,,,,,Y,,,,,1
64694,CS#HSI  RP2301H,Callable Bull/Bear Contracts,,"10,000",,CH1195358366,30/01/2023,,,,,,,Y,,,,,1
64703,GS#TENCTRP2301F,Callable Bull/Bear Contracts,,"5,000",,,18/01/2023,,,,,,,Y,,,,,1
64710,GS#MTUANRP2301B,Callable Bull/Bear Contracts,,"5,000",,,18/01/2023,,,,,,,Y,,,,,1
64714,GS#NTES RP2301A,Callable Bull/Bear Contracts,,"5,000",,,31/01/2023,,,,,,,Y,,,,,1
64723,VT#HKEX RP2302B,Callable Bull/Bear Contracts,,"5,000",,CH1197383719,03/02/2023,,,,,,,Y,,,,,1
64736,UB#HSI  RP2302R,Callable Bull/Bear Contracts,,"10,000",,CH1208393954,27/02/2023,,,,,,,Y,,,,,1
64761,UB#HSI  RP2302S,Callable Bull/Bear Contracts,,"10,000",,CH1208393988,27/02/2023,,,,,,,Y,,,,,1
64764,UB#HSI  RP2302T,Callable Bull/Bear Contracts,,"10,000",,CH1208394002,27/02/2023,,,,,,,Y,,,,,1
64765,UB#HSI  RP2302U,Callable Bull/Bear Contracts,,"10,000",,CH1208394010,27/02/2023,,,,,,,Y,,,,,1
64766,UB#C MOBRC2210B,Callable Bull/Bear Contracts,,"5,000",,CH1155421683,26/10/2022,,,,,,,Y,,,,,1
64771,HS#JDCOMRP2304A,Callable Bull/Bear Contracts,,"25,000",,HK0000873072,28/04/2023,,,,,,,Y,,,,,1
64780,HS#C MOBRP2304A,Callable Bull/Bear Contracts,,"5,000",,HK0000873130,17/04/2023,,,,,,,Y,,,,,1
64791,UB#CSHCLRP2211A,Callable Bull/Bear Contracts,,"2,500",,CH1155428191,30/11/2022,,,,,,,Y,,,,,1
64793,GS#GEELYRP2305A,Callable Bull/Bear Contracts,,"5,000",,,17/05/2023,,,,,,,Y,,,,,1
64802,UB#LININRC2302C,Callable Bull/Bear Contracts,,"5,000",,CH1188933951,17/02/2023,,,,,,,Y,,,,,1
64809,SG#GEELYRP2310A,Callable Bull/Bear Contracts,,"5,000",,,31/10/2023,,,,,,,Y,,,,,1
64834,SG#HSI  RP2212S,Callable Bull/Bear Contracts,,"10,000",,,29/12/2022,,,,,,,Y,,,,,1
64836,VT#HSI  RC2412O,Callable Bull/Bear Contracts,,"10,000",,CH1174913942,30/12/2024,,,,,,,Y,,,,,1
64837,SG#HSI  RP2303Y,Callable Bull/Bear Contracts,,"10,000",,,30/03/2023,,,,,,,Y,,,,,1
64838,SG#LIAUTRP2305A,Callable Bull/Bear Contracts,,"5,000",,,30/05/2023,,,,,,,Y,,,,,1
64840,SG#LIAUTRP2307A,Callable Bull/Bear Contracts,,"5,000",,,31/07/2023,,,,,,,Y,,,,,1
64883,HS#XIAMIRP2211A,Callable Bull/Bear Contracts,,"10,000",,HK0000829769,30/11/2022,,,,,,,Y,,,,,1
64884,JP#HSI  RP2304Q,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0H7E4,27/04/2023,,,,,,,Y,,,,,1
64913,GS#ANTASRP2212A,Callable Bull/Bear Contracts,,"10,000",,,13/12/2022,,,,,,,Y,,,,,1
64921,JP#HSI  RP2302N,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0H765,27/02/2023,,,,,,,Y,,,,,1
64922,CS#CNOOCRC2212A,Callable Bull/Bear Contracts,,"10,000",,CH1151818866,29/12/2022,,,,,,,Y,,,,,1
64923,CS#C MOBRC2212A,Callable Bull/Bear Contracts,,"5,000",,CH1151818874,29/12/2022,,,,,,,Y,,,,,1
64925,GS#AIA  RP2211A,Callable Bull/Bear Contracts,,"2,000",,,28/11/2022,,,,,,,Y,,,,,1
64929,HS#AIA  RP2307A,Callable Bull/Bear Contracts,,"2,000",,HK0000873213,31/07/2023,,,,,,,Y,,,,,1
64933,HS#CNOOCRC2307A,Callable Bull/Bear Contracts,,"10,000",,HK0000873239,31/07/2023,,,,,,,Y,,,,,1
64934,HS#HSI  RP2212M,Callable Bull/Bear Contracts,,"10,000",,HK0000873247,29/12/2022,,,,,,,Y,,,,,1
64939,VT#HSI  RC2412U,Callable Bull/Bear Contracts,,"10,000",,CH1174914833,30/12/2024,,,,,,,Y,,,,,1
64960,CS#HSI  RP2301J,Callable Bull/Bear Contracts,,"10,000",,CH1195358572,30/01/2023,,,,,,,Y,,,,,1
64971,VT#CCB  RC2308B,Callable Bull/Bear Contracts,,"1,000",,CH1206703667,25/08/2023,,,,,,,Y,,,,,1
64974,CS#HKEX RP2210I,Callable Bull/Bear Contracts,,"5,000",,CH1161796003,28/10/2022,,,,,,,Y,,,,,1
64976,VT#NTES RP2304B,Callable Bull/Bear Contracts,,"5,000",,CH1206703634,28/04/2023,,,,,,,Y,,,,,1
64984,CS#AIA  RP2210F,Callable Bull/Bear Contracts,,"2,000",,CH1161796037,28/10/2022,,,,,,,Y,,,,,1
64986,UB#HSI  RP2302W,Callable Bull/Bear Contracts,,"10,000",,CH1208389200,27/02/2023,,,,,,,Y,,,,,1
64992,UB#LIAUTRP2305A,Callable Bull/Bear Contracts,,"5,000",,CH1208389044,19/05/2023,,,,,,,Y,,,,,1
64996,UB#HSI  RP2302X,Callable Bull/Bear Contracts,,"10,000",,CH1208389218,27/02/2023,,,,,,,Y,,,,,1
64997,UB#HSI  RP2302Y,Callable Bull/Bear Contracts,,"10,000",,CH1208389226,27/02/2023,,,,,,,Y,,,,,1
65015,CS#TENCTRP2210Y,Callable Bull/Bear Contracts,,"5,000",,CH1161796144,28/10/2022,,,,,,,Y,,,,,1
65016,BP#HKEX RP2211D,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK13TH2,29/11/2022,,,,,,,Y,,,,,1
65017,BP#HKEX RP2211E,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK13TI0,29/11/2022,,,,,,,Y,,,,,1
65023,SG#HSI  RP2301V,Callable Bull/Bear Contracts,,"10,000",,,30/01/2023,,,,,,,Y,,,,,1
65024,SG#HSI  RP2212X,Callable Bull/Bear Contracts,,"10,000",,,29/12/2022,,,,,,,Y,,,,,1
65026,BP#HKEX RP2211F,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK13TJ8,29/11/2022,,,,,,,Y,,,,,1
65030,BP#TENCTRP2212N,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK13TK6,29/12/2022,,,,,,,Y,,,,,1
65034,BP#TENCTRP2211B,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK13TL4,29/11/2022,,,,,,,Y,,,,,1
65035,CS#GW MCRC2310A,Callable Bull/Bear Contracts,,"2,500",,CH1178076266,31/10/2023,,,,,,,Y,,,,,1
65045,JP#HSI  RP2303Z,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0H7O3,30/03/2023,,,,,,,Y,,,,,1
65047,JP#HSI  RP2301H,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0H7M7,30/01/2023,,,,,,,Y,,,,,1
65059,CS#GCL  RC2307B,Callable Bull/Bear Contracts,,"10,000",,CH1178076290,05/07/2023,,,,,,,Y,,,,,1
65065,CS#HKEX RP2304E,Callable Bull/Bear Contracts,,"5,000",,CH1203338020,27/04/2023,,,,,,,Y,,,,,1
65066,VT#MTUANRC2303A,Callable Bull/Bear Contracts,,"5,000",,CH1174914882,31/03/2023,,,,,,,Y,,,,,1
65072,CS#GW MCRP2304A,Callable Bull/Bear Contracts,,"2,500",,CH1203338053,27/04/2023,,,,,,,Y,,,,,1
65086,CS#HSI  RP2301K,Callable Bull/Bear Contracts,,"10,000",,CH1203338111,30/01/2023,,,,,,,Y,,,,,1
65106,VT#XIAMIRP2211B,Callable Bull/Bear Contracts,,"10,000",,CH1163234144,18/11/2022,,,,,,,Y,,,,,1
65109,UB#HSI  RP2302Z,Callable Bull/Bear Contracts,,"10,000",,CH1208375449,27/02/2023,,,,,,,Y,,,,,1
65122,JP#GEELYRP2212C,Callable Bull/Bear Contracts,,"50,000",,NLJPMSP0EIT3,16/12/2022,,,,,,,Y,,,,,1
65124,BI#HSI  RP2212G,Callable Bull/Bear Contracts,,"10,000",,HK0000829819,29/12/2022,,,,,,,Y,,,,,1
65125,GS#SUNY RP2312A,Callable Bull/Bear Contracts,,"1,000",,,22/12/2023,,,,,,,Y,,,,,1
65134,BI#HSI  RP2212H,Callable Bull/Bear Contracts,,"10,000",,HK0000829827,29/12/2022,,,,,,,Y,,,,,1
65136,VT#HKEX RP2306A,Callable Bull/Bear Contracts,,"5,000",,CH1206704590,16/06/2023,,,,,,,Y,,,,,1
65137,BI#HSI  RP2212I,Callable Bull/Bear Contracts,,"10,000",,HK0000829835,29/12/2022,,,,,,,Y,,,,,1
65141,VT#HKEX RP2302C,Callable Bull/Bear Contracts,,"5,000",,CH1206704582,10/02/2023,,,,,,,Y,,,,,1
65143,BI#HSI  RP2212L,Callable Bull/Bear Contracts,,"10,000",,HK0000829843,29/12/2022,,,,,,,Y,,,,,1
65158,VT#MTUANRC2303B,Callable Bull/Bear Contracts,,"5,000",,CH1174914841,31/03/2023,,,,,,,Y,,,,,1
65162,SG#HSI  RP2304S,Callable Bull/Bear Contracts,,"10,000",,,27/04/2023,,,,,,,Y,,,,,1
65171,JP#XIAMIRP2306B,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0H7V8,09/06/2023,,,,,,,Y,,,,,1
65174,BI#HKEX RP2212H,Callable Bull/Bear Contracts,,"5,000",,HK0000829876,30/12/2022,,,,,,,Y,,,,,1
65176,BI#HKEX RP2212I,Callable Bull/Bear Contracts,,"5,000",,HK0000829884,30/12/2022,,,,,,,Y,,,,,1
65178,BI#TENCTRP2212P,Callable Bull/Bear Contracts,,"5,000",,HK0000829892,30/12/2022,,,,,,,Y,,,,,1
65179,BI#TENCTRP2212Q,Callable Bull/Bear Contracts,,"5,000",,HK0000829900,30/12/2022,,,,,,,Y,,,,,1
65180,GS#KUASORP2301A,Callable Bull/Bear Contracts,,"5,000",,,18/01/2023,,,,,,,Y,,,,,1
65183,JP#HSI  RP2302Q,Callable Bull/Bear Contracts,,"10,000",,NLJPMSP0H7W6,27/02/2023,,,,,,,Y,,,,,1
65185,BI#TENCTRP2212R,Callable Bull/Bear Contracts,,"5,000",,HK0000829918,30/12/2022,,,,,,,Y,,,,,1
65186,BI#TENCTRP2212S,Callable Bull/Bear Contracts,,"5,000",,HK0000829926,30/12/2022,,,,,,,Y,,,,,1
65189,BI#TENCTRP2212T,Callable Bull/Bear Contracts,,"5,000",,HK0000829934,30/12/2022,,,,,,,Y,,,,,1
